Epoch 107/50000 | LR: 0.000064 | Train RMSE: 2.09768 kWh | Val RMSE: 3.25510 kWh | Train R²: 0.892 | Val R²: 0.736 | Patience: 51/80 | 
Epoch 108/50000 | LR: 0.000064 | Train RMSE: 2.31878 kWh | Val RMSE: 3.44128 kWh | Train R²: 0.885 | Val R²: 0.705 | Patience: 52/80 | 
Epoch 109/50000 | LR: 0.000064 | Train RMSE: 2.22773 kWh | Val RMSE: 3.24428 kWh | Train R²: 0.881 | Val R²: 0.738 | Patience: 53/80 | 
Epoch 110/50000 | LR: 0.000064 | Train RMSE: 2.16545 kWh | Val RMSE: 3.26693 kWh | Train R²: 0.886 | Val R²: 0.734 | Patience: 54/80 | 
Epoch 111/50000 | LR: 0.000064 | Train RMSE: 2.14756 kWh | Val RMSE: 3.27458 kWh | Train R²: 0.887 | Val R²: 0.733 | Patience: 55/80 | 
Epoch 112/50000 | LR: 0.000064 | Train RMSE: 2.15718 kWh | Val RMSE: 3.36389 kWh | Train R²: 0.887 | Val R²: 0.718 | Patience: 56/80 | 
Epoch 113/50000 | LR: 0.000064 | Train RMSE: 2.06191 kWh | Val RMSE: 3.25954 kWh | Train R²: 0.896 | Val R²: 0.735 | Patience: 57/80 | 
Epoch 114/50000 | LR: 0.000064 | Train RMSE: 2.16982 kWh | Val RMSE: 3.21496 kWh | Train R²: 0.890 | Val R²: 0.742 | Patience: 58/80 | 
Epoch 115/50000 | LR: 0.000064 | Train RMSE: 2.25383 kWh | Val RMSE: 3.22687 kWh | Train R²: 0.878 | Val R²: 0.741 | Patience: 59/80 | 
Epoch 116/50000 | LR: 0.000064 | Train RMSE: 2.20239 kWh | Val RMSE: 3.24053 kWh | Train R²: 0.887 | Val R²: 0.738 | Patience: 60/80 | 
Epoch 117/50000 | LR: 0.000064 | Train RMSE: 2.18174 kWh | Val RMSE: 3.27265 kWh | Train R²: 0.890 | Val R²: 0.733 | Patience: 61/80 | 
Epoch 118/50000 | LR: 0.000051 | Train RMSE: 2.14286 kWh | Val RMSE: 3.19292 kWh | Train R²: 0.891 | Val R²: 0.746 | Patience: 62/80 | 
Epoch 119/50000 | LR: 0.000051 | Train RMSE: 2.09706 kWh | Val RMSE: 3.25377 kWh | Train R²: 0.897 | Val R²: 0.736 | Patience: 63/80 | 
Epoch 120/50000 | LR: 0.000051 | Train RMSE: 2.14781 kWh | Val RMSE: 3.29901 kWh | Train R²: 0.889 | Val R²: 0.729 | Patience: 64/80 | 
Epoch 121/50000 | LR: 0.000051 | Train RMSE: 2.12844 kWh | Val RMSE: 3.30044 kWh | Train R²: 0.891 | Val R²: 0.729 | Patience: 65/80 | 
Epoch 122/50000 | LR: 0.000051 | Train RMSE: 2.11354 kWh | Val RMSE: 3.34127 kWh | Train R²: 0.896 | Val R²: 0.722 | Patience: 66/80 | 
Epoch 123/50000 | LR: 0.000051 | Train RMSE: 2.14802 kWh | Val RMSE: 3.24314 kWh | Train R²: 0.896 | Val R²: 0.738 | Patience: 67/80 | 
Epoch 124/50000 | LR: 0.000051 | Train RMSE: 2.11495 kWh | Val RMSE: 3.29938 kWh | Train R²: 0.897 | Val R²: 0.729 | Patience: 68/80 | 
Epoch 125/50000 | LR: 0.000051 | Train RMSE: 2.02143 kWh | Val RMSE: 3.25313 kWh | Train R²: 0.899 | Val R²: 0.736 | Patience: 69/80 | 
Epoch 126/50000 | LR: 0.000051 | Train RMSE: 2.19995 kWh | Val RMSE: 3.43413 kWh | Train R²: 0.890 | Val R²: 0.706 | Patience: 70/80 | 
Epoch 127/50000 | LR: 0.000051 | Train RMSE: 2.18963 kWh | Val RMSE: 3.26323 kWh | Train R²: 0.882 | Val R²: 0.735 | Patience: 71/80 | 
Epoch 128/50000 | LR: 0.000051 | Train RMSE: 2.01949 kWh | Val RMSE: 3.27012 kWh | Train R²: 0.899 | Val R²: 0.734 | Patience: 72/80 | 
Epoch 129/50000 | LR: 0.000051 | Train RMSE: 2.09059 kWh | Val RMSE: 3.26775 kWh | Train R²: 0.893 | Val R²: 0.734 | Patience: 73/80 | 
Epoch 130/50000 | LR: 0.000051 | Train RMSE: 2.10028 kWh | Val RMSE: 3.27532 kWh | Train R²: 0.895 | Val R²: 0.733 | Patience: 74/80 | 
Epoch 131/50000 | LR: 0.000051 | Train RMSE: 2.12959 kWh | Val RMSE: 3.33206 kWh | Train R²: 0.896 | Val R²: 0.723 | Patience: 75/80 | 
Epoch 132/50000 | LR: 0.000051 | Train RMSE: 2.02847 kWh | Val RMSE: 3.22999 kWh | Train R²: 0.902 | Val R²: 0.740 | Patience: 76/80 | 
Epoch 133/50000 | LR: 0.000051 | Train RMSE: 2.00978 kWh | Val RMSE: 3.26348 kWh | Train R²: 0.901 | Val R²: 0.735 | Patience: 77/80 | 
Epoch 134/50000 | LR: 0.000051 | Train RMSE: 2.06595 kWh | Val RMSE: 3.22607 kWh | Train R²: 0.898 | Val R²: 0.741 | Patience: 78/80 | 
Epoch 135/50000 | LR: 0.000051 | Train RMSE: 2.05442 kWh | Val RMSE: 3.23689 kWh | Train R²: 0.897 | Val R²: 0.739 | Patience: 79/80 | 

Early stopping triggered after 80 epochs with no improvement.
